,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
0,16.0,32.0,48.0,64.0,80.0,96.0,112.0,128.0,144.0,160.0,176.0,192.0,208.0,224.0,240.0,256.0,272.0,288.0,304.0,320.0,336.0,352.0,368.0,384.0,400.0,416.0,432.0,448.0,464.0,480.0,496.0,512.0,528.0,544.0,560.0,576.0,592.0,608.0,624.0,640.0,656.0,672.0,688.0,704.0,720.0,736.0,752.0,768.0,784.0,800.0,816.0,832.0,848.0,864.0,880.0,896.0,912.0,928.0,944.0,960.0,976.0,992.0,1008.0,1024.0,1040.0,1056.0,1072.0,1088.0,1104.0,1120.0,1136.0,1152.0,1168.0,1184.0,1200.0,1216.0,1232.0,1248.0,1264.0,1280.0,1296.0,1312.0,1328.0,1344.0,1360.0,1376.0,1392.0,1408.0,1424.0,1440.0,1456.0,1472.0,1488.0
1,0.09820550520789816,0.014343363716003093,0.015803199400876294,0.01846532770656647,0.023234974254261364,0.04834669796540776,0.07125528100977606,0.07239765024440173,0.09456547823819247,0.11406225316664753,0.1298221037349599,0.12855733779662432,0.13895595774931066,0.15367288640476165,0.14478892566048526,0.14738985561432047,0.15644083686053437,0.16743614074380642,0.17119218958890373,0.18041274126838236,0.2515418006774576,0.2512498335404829,0.2660751342773438,0.2811299288336606,0.2988902005282315,0.314003643505076,0.3332428753694749,0.3565530725978912,0.3711374048243232,0.40605488945456114,0.4370314552184732,0.4585120767195594,0.48259235320881727,0.5062965148272999,0.5296028871587254,0.5536104906051554,0.583648681640625,0.6072712454566344,0.6407441939899627,0.6694283714906416,0.754912269306693,0.7855955929679667,0.8186312282786651,0.8430876196386979,0.8788542314009233,0.9132005314138483,0.9582068193405071,0.9807405624797636,1.042739592771479,1.0675172754787505,1.1190348130496426,1.161261675829556,1.18700578250987,1.2286512609471612,1.2971194670162098,1.3220769198820552,1.368945932643299,1.1996738413438441,1.2266011161600205,1.2747119454776539,1.2922006494858687,1.3768060959596684,1.4844182978339375,1.4864505931017868,1.5261173248291016,1.5872697779201568,1.616347919810902,1.7395606015455278,1.7194416433732138,1.8896164103625295,1.9772626499441217,2.01731187137053,2.4724797131543492,2.476471630647221,2.5422445593033243,2.620972414067722,2.6800951218222555,2.7707783296146498,2.888529058446221,2.9153658107002793,3.1580567997407147,3.264800749998041,3.326390516311727,3.4214366566051138,3.4639720610756286,3.612601183315012,3.701185797625047,3.734468776274493,3.803132052090078,3.9498168516924035,4.082206736273944,4.119676702162799,4.211207762121516
