,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
0,16.0,32.0,48.0,64.0,80.0,96.0,112.0,128.0,144.0,160.0,176.0,192.0,208.0,224.0,240.0,256.0,272.0,288.0,304.0,320.0,336.0,352.0,368.0,384.0,400.0,416.0,432.0,448.0,464.0,480.0,496.0,512.0,528.0,544.0,560.0,576.0,592.0,608.0,624.0,640.0,656.0,672.0,688.0,704.0,720.0,736.0,752.0,768.0,784.0,800.0,816.0,832.0,848.0,864.0,880.0,896.0,912.0,928.0,944.0,960.0,976.0,992.0,1008.0,1024.0,1040.0,1056.0,1072.0,1088.0,1104.0,1120.0,1136.0,1152.0,1168.0,1184.0,1200.0,1216.0,1232.0,1248.0,1264.0,1280.0,1296.0,1312.0,1328.0,1344.0,1360.0,1376.0,1392.0,1408.0,1424.0,1440.0,1456.0,1472.0,1488.0
1,0.021,0.019,0.039,0.026000000000000002,0.047,0.035,0.048,0.052000000000000005,0.045,0.038,0.065,0.052000000000000005,0.06,0.074,0.075,0.06,0.091,0.083,0.122,0.11800000000000001,0.14100000000000001,0.116,0.179,0.137,0.22,0.17,0.268,0.20600000000000002,0.396,0.229,0.489,0.389,0.41600000000000004,0.331,0.466,0.389,0.5750000000000001,0.44,0.667,0.504,0.724,0.585,0.812,0.6950000000000001,0.907,0.76,0.966,0.841,1.11,0.965,1.23,1.06,1.41,1.1300000000000001,1.52,1.32,1.68,1.44,1.94,1.6400000000000001,2.11,1.78,2.27,1.9100000000000001,2.43,2.07,2.56,2.23,2.75,2.4,3.17,2.68,3.3200000000000003,2.95,4.25,3.0300000000000002,3.8000000000000003,3.5100000000000002,4.21,3.7600000000000002,5.12,3.99,4.78,4.23,5.07,4.74,6.08,4.93,6.1000000000000005,5.41,6.4,5.84,7.48
