,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0,16.0,32.0,48.0,64.0,80.0,96.0,112.0,128.0,144.0,160.0,176.0,192.0,208.0,224.0,240.0,256.0,272.0,288.0,304.0,320.0,336.0,352.0,368.0,384.0,400.0,416.0,432.0,448.0,464.0,480.0,496.0,512.0,528.0,544.0,560.0,576.0,592.0,608.0,624.0,640.0,656.0,672.0,688.0,704.0,720.0,736.0,752.0,768.0,784.0,800.0,816.0,832.0,848.0,864.0,880.0,896.0,912.0,928.0,944.0,960.0,976.0,992.0,1008.0,1024.0,1040.0,1056.0,1072.0,1088.0,1104.0,1120.0,1136.0,1152.0,1168.0,1184.0,1200.0,1216.0,1232.0,1248.0,1264.0,1280.0,1296.0
1,0.023,0.03,0.031,0.062,0.062,0.065,0.076,0.106,0.121,0.155,0.20500000000000002,0.257,0.318,0.377,0.452,0.6920000000000001,0.634,0.659,0.841,1.05,1.09,1.21,1.43,1.52,1.84,2.01,2.23,2.41,2.73,3.0300000000000002,3.2800000000000002,3.72,3.8200000000000003,4.28,4.67,5.01,5.62,5.8,6.45,7.0,7.86,8.01,8.97,9.14,10.1,10.8,11.8,12.3,13.3,14.0,15.200000000000001,15.9,17.400000000000002,18.2,19.400000000000002,20.2,21.5,22.400000000000002,24.2,24.8,26.7,28.0,30.5,30.3,32.2,33.3,35.1,36.1,38.300000000000004,38.9,41.300000000000004,42.9,44.4,46.300000000000004,48.0,49.2,51.800000000000004,53.9,55.4,56.800000000000004,59.5
