,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252
0,16.0,32.0,48.0,64.0,80.0,96.0,112.0,128.0,144.0,160.0,176.0,192.0,208.0,224.0,240.0,256.0,272.0,288.0,304.0,320.0,336.0,352.0,368.0,384.0,400.0,416.0,432.0,448.0,464.0,480.0,496.0,512.0,528.0,544.0,560.0,576.0,592.0,608.0,624.0,640.0,656.0,672.0,688.0,704.0,720.0,736.0,752.0,768.0,784.0,800.0,816.0,832.0,848.0,864.0,880.0,896.0,912.0,928.0,944.0,960.0,976.0,992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4.95,4.92,4.89,4.86,4.8,4.7700000000000005,4.74,4.71,4.65,4.62,4.59,4.5600000000000005,4.5,4.47,4.44,4.41,4.3500000000000005,4.32,4.29,4.2700000000000005,4.21,4.18,4.15,4.12,4.09,4.04,4.01,3.98,3.95,3.89,3.86,3.83,3.81,3.7800000000000002,3.72,3.7,3.67,3.64,3.59,3.56,3.5300000000000002,3.5,3.48,3.42,3.4,3.37,3.34,3.3200000000000003,3.2600000000000002,3.24,3.21,3.18,3.16,3.1,3.08,3.0500000000000003,3.0300000000000002,3.0,2.95,2.92,2.9,2.87,2.85,2.83,2.77,2.75,2.73,2.7,2.68,2.63,2.61,2.58,2.56,2.5300000000000002,2.48,2.46,2.44,2.41,2.39,2.37,2.32,2.3000000000000003,2.27,2.25,2.23,2.21,2.16,2.14,2.12,2.1,2.08,2.05,2.01,1.99,1.97,1.95,1.93,1.9100000000000001,1.8900000000000001,1.84,1.82,1.8,1.78,1.76,1.74,1.7,1.68,1.6600000000000001,1.6400000000000001,1.62,1.6,1.58,1.54,1.52,1.5,1.49,1.47,1.45,1.43,1.42,1.37,1.35,1.34,1.32,1.3,1.29,1.27,1.25,1.21,1.2,1.18,1.17,1.1500000000000001,1.1300000000000001,1.12,1.1,1.06,1.05,1.03,1.02,1.0,0.988,0.974,0.9590000000000001,0.9450000000000001,0.905,0.891,0.877,0.864,0.851,0.837,0.8240000000000001,0.81,0.797,0.759,0.746,0.733,0.721,0.708,0.6960000000000001,0.684,0.672,0.66,0.648,0.637,0.6,0.588,0.577,0.5660000000000001,0.555,0.544,0.533,0.523,0.512,0.502,0.492,0.482,0.446,0.436,0.426,0.417,0.40700000000000003,0.398,0.389,0.38,0.371,0.362,0.354,0.34500000000000003,0.336,0.328,0.32,0.28600000000000003,0.278,0.271,0.263,0.255,0.248,0.241,0.233,0.226,0.219,0.213,0.20600000000000002,0.2,0.193,0.187,0.181,0.17500000000000002,0.169,0.138,0.132,0.126,0.121,0.116,0.11,0.106,0.101,0.096,0.091,0.08700000000000001,0.083,0.078,0.074,0.07,0.066,0.063,0.059000000000000004,0.055,0.052000000000000005,0.049,0.045,0.042,0.039,0.037,0.034,0.032,0.029,0.028,0.025,0.022,0.022,0.018000000000000002,0.017,0.014,0.014,0.012,0.012,0.012,0.01,0.009000000000000001,0.009000000000000001,0.009000000000000001
