,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
0,16.0,32.0,48.0,64.0,80.0,96.0,112.0,128.0,144.0,160.0,176.0,192.0,208.0,224.0,240.0,256.0,272.0,288.0,304.0,320.0,336.0,352.0,368.0,384.0,400.0,416.0,432.0,448.0,464.0,480.0,496.0,512.0,528.0,544.0,560.0,576.0,592.0,608.0,624.0,640.0,656.0,672.0,688.0,704.0,720.0,736.0,752.0,768.0,784.0,800.0,816.0,832.0,848.0,864.0,880.0,896.0,912.0,928.0,944.0,960.0,976.0,992.0,1008.0,1024.0,1040.0,1056.0,1072.0,1088.0,1104.0,1120.0,1136.0,1152.0,1168.0,1184.0,1200.0,1216.0,1232.0,1248.0,1264.0,1280.0,1296.0,1312.0,1328.0,1344.0,1360.0,1376.0,1392.0,1408.0,1424.0,1440.0,1456.0,1472.0,1488.0
1,0.03,0.005,0.03,0.03,0.029,0.03,0.03,0.03,0.029,0.03,0.03,0.03,0.031,0.032,0.033,0.032,0.034,0.034,0.036000000000000004,0.035,0.039,0.036000000000000004,0.04,0.014,0.049,0.043000000000000003,0.052000000000000005,0.045,0.06,0.047,0.061,0.057,0.069,0.064,0.076,0.068,0.083,0.068,0.097,0.07200000000000001,0.108,0.08,0.10200000000000001,0.095,0.123,0.1,0.14,0.107,0.147,0.113,0.161,0.12,0.176,0.133,0.195,0.148,0.217,0.148,0.23800000000000002,0.171,0.265,0.176,0.28600000000000003,0.183,0.318,0.2,0.359,0.234,0.394,0.254,0.451,0.27,0.527,0.266,0.611,0.291,0.722,0.314,0.837,0.336,0.9450000000000001,0.368,1.06,0.394,1.19,0.419,1.3,0.46,1.43,0.489,1.55,0.558,1.72
