,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0,16.0,32.0,48.0,64.0,80.0,96.0,112.0,128.0,144.0,160.0,176.0,192.0,208.0,224.0,240.0,256.0,272.0,288.0,304.0,320.0,336.0,352.0,368.0,384.0,400.0,416.0,432.0,448.0,464.0,480.0,496.0,512.0,528.0,544.0,560.0,576.0,592.0,608.0,624.0,640.0,656.0,672.0,688.0,704.0,720.0,736.0,752.0,768.0,784.0,800.0,816.0,832.0,848.0,864.0,880.0,896.0,912.0,928.0,944.0,960.0,976.0,992.0,1008.0,1024.0,1040.0,1056.0,1072.0,1088.0,1104.0,1120.0,1136.0,1152.0,1168.0,1184.0,1200.0,1216.0,1232.0,1248.0,1264.0,1280.0,1296.0
1,0.014492959687204073,0.06152644301905777,0.025501592756959682,0.03838145043239121,0.05961975118673866,0.181767566144959,0.2613619339367575,0.27467856394029516,0.30409140363540854,0.3518690419262762,0.38142572092944266,0.4079762240743506,0.5043058684377959,0.5510516731535436,0.5639840748684466,0.6031832419151116,0.6797510730333565,0.7378785734991067,0.7970595819562593,0.8719151341882291,0.9865957843370675,0.9709264949661971,1.0331846137348941,1.0841589000271041,1.1995659715216354,1.254172364542307,1.3241774451305715,1.407892579217916,1.476132180079941,1.563036080562707,1.6622832327178025,1.7542878458322575,1.8543527146016268,1.9746792217916693,2.072595696147152,2.163888337526768,2.3017553586933563,2.406717988741956,2.5291850087399657,2.6609575781283628,3.013269960387679,3.141983153077853,3.2904568454122414,3.4245420093378742,3.570284725220735,3.745907265949512,3.899334547605068,4.062632883875823,4.313678452462861,4.470672817598032,4.68042927996843,4.936033700780107,5.0932172244573755,5.260159489865474,5.555592292596486,5.689777946997609,5.914157415552901,5.089759169859662,5.2519980869345755,5.552829789721276,5.730596127260487,5.966892583967897,6.211931712042858,6.382834484426115,6.672281207460345,6.832932637742729,7.014242413943793,7.342592087002168,7.654614356595294,8.043970286681962,8.481302865608994,8.815753558450494,10.731352262260502,10.841680952340118,11.177067585884702,11.60659343414727,11.984536798860745,12.322507285546338,12.73623708194281,13.047467906941394,14.026338403875174
