,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0,16.0,32.0,48.0,64.0,80.0,96.0,112.0,128.0,144.0,160.0,176.0,192.0,208.0,224.0,240.0,256.0,272.0,288.0,304.0,320.0,336.0,352.0,368.0,384.0,400.0,416.0,432.0,448.0,464.0,480.0,496.0,512.0,528.0,544.0,560.0,576.0,592.0,608.0,624.0,640.0,656.0,672.0,688.0,704.0,720.0,736.0,752.0,768.0,784.0,800.0,816.0,832.0,848.0,864.0,880.0,896.0,912.0,928.0,944.0,960.0,976.0,992.0,1008.0,1024.0,1040.0,1056.0,1072.0,1088.0,1104.0,1120.0,1136.0,1152.0,1168.0,1184.0,1200.0,1216.0,1232.0,1248.0,1264.0,1280.0,1296.0
1,0.03,0.029,0.029,0.029,0.029,0.03,0.03,0.03,0.032,0.032,0.034,0.034,0.037,0.036000000000000004,0.043000000000000003,0.039,0.051000000000000004,0.049,0.061,0.052000000000000005,0.067,0.062,0.075,0.067,0.089,0.074,0.10300000000000001,0.08700000000000001,0.12,0.096,0.14,0.109,0.164,0.124,0.19,0.14300000000000002,0.222,0.16,0.253,0.181,0.289,0.199,0.324,0.222,0.371,0.262,0.421,0.292,0.468,0.32,0.53,0.34800000000000003,0.592,0.384,0.6950000000000001,0.442,0.776,0.486,0.869,0.555,1.01,0.584,1.1,0.617,1.23,0.712,1.44,0.839,1.62,0.907,1.85,1.01,2.19,1.01,2.58,1.1,3.02,1.22,3.44,1.31,3.89
